order_item_id,order_id,product_id,quantity,unit_price,total_price
OI000522,ORD00170,P0596,1,4628.22,4628.22
OI000523,ORD00171,P1153,1,1719.31,1719.31
OI000524,ORD00172,P1054,1,913.53,913.53
OI000525,ORD00173,P0775,1,7493.95,7493.95
OI000526,ORD00173,P0095,1,389.56,389.56
OI000527,ORD00173,P0719,1,11583.26,11583.26
OI000528,ORD00174,P2000,1,1012.01,1012.01
OI000529,ORD00174,P0886,1,1113.08,1113.08
OI000530,ORD00174,P0797,1,7441.3,7441.3
OI000531,ORD00174,P0672,2,1176.04,2352.08
OI000532,ORD00174,P1059,1,4161.67,4161.67
OI000533,ORD00175,P0163,1,11665.39,11665.39
OI000534,ORD00175,P1528,1,9851.5,9851.5
OI000535,ORD00175,P1717,1,10455.25,10455.25
OI000536,ORD00176,P0993,1,726.09,726.09
OI000537,ORD00176,P1530,1,955.57,955.57
OI000538,ORD00177,P1167,1,191.85,191.85
OI000539,ORD00178,P0544,1,4343.45,4343.45
OI000540,ORD00178,P0196,2,4414.5,8829.0
OI000541,ORD00178,P1496,1,894.33,894.33
OI000542,ORD00179,P1557,1,1187.14,1187.14
OI000543,ORD00179,P1335,3,2593.56,7780.68
OI000544,ORD00179,P0320,1,371.23,371.23
OI000545,ORD00179,P0528,2,13265.22,26530.44
OI000546,ORD00179,P1587,1,1372.33,1372.33
OI000547,ORD00180,P1997,1,8718.94,8718.94
OI000548,ORD00180,P0312,1,9228.1,9228.1
OI000549,ORD00180,P1260,1,2795.73,2795.73
OI000550,ORD00180,P1151,1,10290.54,10290.54
OI000551,ORD00180,P0892,1,4796.45,4796.45
OI000552,ORD00181,P0814,1,10373.78,10373.78
OI000553,ORD00181,P0787,1,1984.54,1984.54
OI000554,ORD00181,P0919,1,17136.55,17136.55
OI000555,ORD00182,P0716,1,11133.11,11133.11
OI000556,ORD00182,P0542,1,4049.45,4049.45
OI000557,ORD00183,P1860,1,1447.91,1447.91
OI000558,ORD00184,P0546,1,139.06,139.06
OI000559,ORD00184,P0740,1,974.72,974.72
OI000560,ORD00185,P1275,1,7878.9,7878.9
OI000561,ORD00185,P0820,1,5059.02,5059.02
OI000562,ORD00186,P0700,1,5543.11,5543.11
OI000563,ORD00186,P0168,1,4210.39,4210.39
OI000564,ORD00187,P0326,1,720.6,720.6
OI000565,ORD00187,P1710,1,3548.39,3548.39
OI000566,ORD00187,P0765,1,3538.34,3538.34
OI000567,ORD00188,P1377,1,15191.81,15191.81
OI000568,ORD00188,P1157,1,9643.14,9643.14
OI000569,ORD00188,P0730,1,1968.02,1968.02
OI000570,ORD00188,P0077,1,1326.38,1326.38
OI000571,ORD00189,P0185,2,6133.44,12266.88
OI000572,ORD00189,P1514,1,874.22,874.22
OI000573,ORD00189,P1503,1,628.96,628.96
OI000574,ORD00189,P0850,1,921.79,921.79
OI000575,ORD00189,P0762,1,18690.33,18690.33
OI000576,ORD00190,P1218,1,965.56,965.56
OI000577,ORD00190,P1381,2,6977.49,13954.98
OI000578,ORD00190,P0738,2,1623.52,3247.04
OI000579,ORD00190,P0507,1,14319.65,14319.65
OI000580,ORD00190,P1752,1,887.23,887.23
OI000581,ORD00191,P1859,2,3073.22,6146.44
OI000582,ORD00192,P0451,1,930.02,930.02
OI000583,ORD00192,P1271,1,10685.5,10685.5
OI000584,ORD00193,P0517,1,850.69,850.69
OI000585,ORD00193,P0817,1,3334.65,3334.65
OI000586,ORD00193,P1252,1,8107.74,8107.74
OI000587,ORD00193,P1855,2,15642.71,31285.42
OI000588,ORD00193,P0258,2,6808.12,13616.24
OI000589,ORD00194,P0545,1,10623.14,10623.14
OI000590,ORD00194,P0200,1,11976.73,11976.73
OI000591,ORD00195,P1301,1,1613.05,1613.05
OI000592,ORD00195,P1103,2,100.2,200.4
OI000593,ORD00196,P1136,1,4145.99,4145.99
OI000594,ORD00196,P1707,2,4037.48,8074.96
OI000595,ORD00196,P1998,1,2939.48,2939.48
OI000596,ORD00196,P1511,1,12807.63,12807.63
OI000597,ORD00196,P1178,2,879.67,1759.34
OI000598,ORD00197,P1993,1,415.38,415.38
OI000599,ORD00197,P0253,1,4517.71,4517.71
OI000600,ORD00198,P1216,1,8879.35,8879.35
OI000601,ORD00198,P1687,2,1721.8,3443.6
OI000602,ORD00199,P1888,1,1021.39,1021.39
OI000603,ORD00199,P1407,1,664.51,664.51
OI000604,ORD00199,P0124,1,3977.14,3977.14
OI000605,ORD00200,P0379,1,7176.35,7176.35
OI000606,ORD00200,P0891,1,6558.2,6558.2
OI000607,ORD00200,P0590,1,614.74,614.74
OI000608,ORD00201,P1896,1,190.25,190.25
OI000609,ORD00201,P0531,1,4172.84,4172.84
OI000610,ORD00201,P1417,1,3869.87,3869.87
OI000611,ORD00201,P0547,1,3395.09,3395.09
OI000612,ORD00201,P1140,1,4958.0,4958.0
OI000613,ORD00202,P1733,1,1426.37,1426.37
OI000614,ORD00202,P1955,1,2184.57,2184.57
OI000615,ORD00202,P0661,1,4958.4,4958.4
OI000616,ORD00202,P1307,1,7133.1,7133.1
OI000617,ORD00203,P0027,1,23239.01,23239.01
OI000618,ORD00203,P1616,1,1339.23,1339.23
OI000619,ORD00203,P1939,2,1748.84,3497.68
OI000620,ORD00203,P1773,1,850.03,850.03
OI000621,ORD00204,P0117,1,11186.87,11186.87
OI000622,ORD00204,P0005,2,1067.05,2134.1
OI000623,ORD00204,P1680,1,17915.97,17915.97
OI000624,ORD00204,P0474,1,13929.64,13929.64
OI000625,ORD00205,P1454,1,3273.61,3273.61
OI000626,ORD00206,P0526,1,10559.26,10559.26
OI000627,ORD00206,P1539,1,4068.73,4068.73
OI000628,ORD00206,P0837,1,838.48,838.48
OI000629,ORD00206,P1320,1,3304.2,3304.2
OI000630,ORD00206,P0756,1,3393.09,3393.09
OI000631,ORD00207,P1314,1,9504.76,9504.76
OI000632,ORD00207,P0431,1,3044.01,3044.01
OI000633,ORD00207,P0370,1,14354.39,14354.39
OI000634,ORD00208,P1776,1,2511.62,2511.62
OI000635,ORD00208,P1843,1,11423.99,11423.99
OI000636,ORD00209,P0527,3,3972.92,11918.76
OI000637,ORD00209,P0435,1,8746.98,8746.98
OI000638,ORD00209,P1930,2,3956.16,7912.32
OI000639,ORD00209,P0411,1,1480.61,1480.61
OI000640,ORD00209,P1610,1,951.3,951.3
OI000641,ORD00210,P1331,1,1346.19,1346.19
OI000642,ORD00211,P1119,1,8368.04,8368.04
OI000643,ORD00211,P1612,1,6078.3,6078.3
OI000644,ORD00211,P1709,1,907.21,907.21
OI000645,ORD00211,P0197,1,8809.93,8809.93
OI000646,ORD00212,P1304,1,7651.27,7651.27
OI000647,ORD00212,P1293,1,6447.7,6447.7
OI000648,ORD00213,P0069,1,2338.21,2338.21
OI000649,ORD00214,P1458,1,10439.58,10439.58
OI000650,ORD00215,P1412,1,7591.67,7591.67
OI000651,ORD00215,P1355,1,5980.79,5980.79
OI000652,ORD00215,P0965,1,3841.58,3841.58
OI000653,ORD00216,P1210,1,2558.06,2558.06
OI000654,ORD00216,P0532,1,4619.49,4619.49
OI000655,ORD00217,P1068,1,5174.37,5174.37
OI000656,ORD00217,P1780,3,2257.03,6771.09
OI000657,ORD00217,P0190,2,1292.99,2585.98
OI000658,ORD00218,P0079,1,9751.47,9751.47
OI000659,ORD00218,P1933,1,1621.1,1621.1
OI000660,ORD00218,P1712,1,2133.38,2133.38
OI000661,ORD00218,P0621,2,9517.67,19035.34
OI000662,ORD00219,P1408,1,3432.04,3432.04
OI000663,ORD00220,P1732,1,974.01,974.01
OI000664,ORD00220,P0588,1,1867.73,1867.73
OI000665,ORD00220,P1467,1,2617.73,2617.73
OI000666,ORD00220,P0382,1,1003.0,1003.0
OI000667,ORD00221,P0926,1,3580.08,3580.08
OI000668,ORD00221,P0716,1,10168.63,10168.63
OI000669,ORD00221,P1330,2,3805.35,7610.7
OI000670,ORD00221,P0824,1,9336.06,9336.06
OI000671,ORD00221,P1608,1,2369.54,2369.54
OI000672,ORD00222,P0564,1,798.42,798.42
OI000673,ORD00222,P0674,2,330.53,661.06
OI000674,ORD00223,P0611,2,1638.6,3277.2
OI000675,ORD00224,P1665,3,9226.33,27678.99
OI000676,ORD00224,P1087,2,2789.51,5579.02
OI000677,ORD00225,P1099,1,3862.12,3862.12
OI000678,ORD00225,P1454,1,3152.54,3152.54
OI000679,ORD00226,P0084,1,281.3,281.3
OI000680,ORD00227,P1337,1,685.43,685.43
OI000681,ORD00227,P1364,1,225.47,225.47
OI000682,ORD00228,P1561,1,5155.48,5155.48
OI000683,ORD00229,P1535,1,5345.38,5345.38
OI000684,ORD00229,P0809,1,4247.89,4247.89
OI000685,ORD00229,P0466,2,2676.17,5352.34
OI000686,ORD00230,P0345,1,3069.68,3069.68
OI000687,ORD00230,P0224,1,1806.49,1806.49
OI000688,ORD00230,P1369,1,9324.52,9324.52
OI000689,ORD00230,P0305,1,3454.29,3454.29
OI000690,ORD00231,P0424,1,636.32,636.32
OI000691,ORD00231,P1130,1,2914.02,2914.02
OI000692,ORD00232,P1328,1,8496.26,8496.26
OI000693,ORD00233,P0422,1,3826.78,3826.78
OI000694,ORD00233,P0967,1,6223.23,6223.23
OI000695,ORD00234,P1472,1,4847.6,4847.6
OI000696,ORD00234,P1392,1,2458.2,2458.2
OI000697,ORD00235,P0664,1,4995.94,4995.94
OI000698,ORD00235,P1413,1,239.27,239.27
OI000699,ORD00235,P1045,1,1251.25,1251.25
OI000700,ORD00235,P1173,1,1645.02,1645.02
OI000701,ORD00235,P1666,1,6188.13,6188.13
OI000702,ORD00236,P1156,1,2481.35,2481.35
OI000703,ORD00236,P0037,1,10339.11,10339.11
OI000704,ORD00237,P0212,1,878.27,878.27
OI000705,ORD00237,P1077,1,8701.2,8701.2
OI000706,ORD00238,P0660,1,2644.86,2644.86
OI000707,ORD00238,P1104,1,3089.85,3089.85
OI000708,ORD00238,P1235,1,11774.56,11774.56
OI000709,ORD00238,P1188,1,8901.51,8901.51
OI000710,ORD00238,P1379,1,7530.59,7530.59
OI000711,ORD00239,P1826,2,1298.28,2596.56
OI000712,ORD00239,P0344,1,7025.36,7025.36
OI000713,ORD00239,P1709,1,921.81,921.81
OI000714,ORD00239,P0670,1,4490.04,4490.04
OI000715,ORD00239,P1906,1,12213.28,12213.28
OI000716,ORD00240,P0615,1,1831.73,1831.73
OI000717,ORD00241,P0749,1,1946.83,1946.83
OI000718,ORD00241,P0389,1,1360.75,1360.75
OI000719,ORD00241,P1464,1,4394.93,4394.93
OI000720,ORD00242,P1389,2,3806.23,7612.46
OI000721,ORD00242,P1703,1,4132.17,4132.17
OI000722,ORD00243,P1042,1,857.05,857.05
OI000723,ORD00243,P1603,1,192.79,192.79
OI000724,ORD00243,P1962,2,12169.64,24339.28
OI000725,ORD00243,P1599,2,1887.45,3774.9
OI000726,ORD00243,P0347,2,6650.7,13301.4
OI000727,ORD00244,P1941,1,6005.94,6005.94
OI000728,ORD00244,P1791,1,8834.98,8834.98
OI000729,ORD00244,P0265,1,1494.09,1494.09
OI000730,ORD00245,P0030,2,6777.85,13555.7
OI000731,ORD00245,P1312,2,2404.2,4808.4
OI000732,ORD00246,P0569,1,2554.62,2554.62
OI000733,ORD00246,P0445,1,6305.16,6305.16
OI000734,ORD00246,P0400,1,1023.07,1023.07
OI000735,ORD00246,P1555,1,5632.16,5632.16
OI000736,ORD00246,P0728,1,5793.44,5793.44
OI000737,ORD00247,P1113,2,5732.82,11465.64
OI000738,ORD00247,P0420,2,430.23,860.46
OI000739,ORD00247,P0217,1,1323.92,1323.92
OI000740,ORD00248,P0154,1,10852.51,10852.51
OI000741,ORD00248,P1302,1,2686.83,2686.83
OI000742,ORD00249,P0270,1,1013.2,1013.2
OI000743,ORD00249,P0452,2,8354.39,16708.78
OI000744,ORD00249,P0423,1,4867.04,4867.04
OI000745,ORD00249,P1984,1,17142.0,17142.0
OI000746,ORD00249,P1659,1,3287.77,3287.77
OI000747,ORD00250,P0364,1,5368.47,5368.47
OI000748,ORD00250,P0667,1,5322.19,5322.19
OI000749,ORD00250,P0358,1,5206.16,5206.16
OI000750,ORD00250,P1397,1,1778.22,1778.22
OI000751,ORD00251,P1870,2,3218.6,6437.2
OI000752,ORD00251,P0274,1,12961.75,12961.75
OI000753,ORD00252,P1020,1,7760.71,7760.71
OI000754,ORD00252,P1254,2,8550.4,17100.8
OI000755,ORD00252,P1755,1,3777.67,3777.67
OI000756,ORD00252,P1748,1,9805.67,9805.67
OI000757,ORD00252,P1575,1,2747.54,2747.54
OI000758,ORD00253,P0526,1,11789.06,11789.06
OI000759,ORD00253,P1302,1,2456.19,2456.19
OI000760,ORD00253,P0870,1,13446.78,13446.78
OI000761,ORD00253,P1751,1,2556.77,2556.77
OI000762,ORD00253,P1772,1,18640.25,18640.25
OI000763,ORD00254,P1250,1,759.79,759.79
OI000764,ORD00255,P1837,1,5029.2,5029.2
OI000765,ORD00255,P1253,1,786.24,786.24
OI000766,ORD00255,P0235,2,10117.44,20234.88
OI000767,ORD00255,P0001,1,7904.6,7904.6
OI000768,ORD00256,P0839,1,809.09,809.09
OI000769,ORD00257,P1408,1,3937.65,3937.65
OI000770,ORD00257,P0277,1,3621.41,3621.41
OI000771,ORD00257,P0770,2,6761.82,13523.64
OI000772,ORD00257,P1175,1,3870.76,3870.76
OI000773,ORD00258,P0039,1,3783.63,3783.63
OI000774,ORD00258,P0894,1,3010.48,3010.48
OI000775,ORD00259,P1331,1,1396.41,1396.41
OI000776,ORD00259,P1720,1,8679.92,8679.92
OI000777,ORD00259,P0234,2,5400.06,10800.12
OI000778,ORD00259,P1270,1,427.27,427.27
OI000779,ORD00259,P1735,1,2103.35,2103.35
OI000780,ORD00260,P0365,1,11463.15,11463.15
OI000781,ORD00260,P1792,1,7454.32,7454.32
OI000782,ORD00260,P1559,1,9432.03,9432.03
OI000783,ORD00260,P1210,1,2408.59,2408.59
OI000784,ORD00260,P1450,2,3798.47,7596.94
OI000785,ORD00261,P0352,1,5380.26,5380.26
OI000786,ORD00261,P1184,1,11807.09,11807.09
OI000787,ORD00261,P1040,1,383.09,383.09
OI000788,ORD00261,P1752,1,856.23,856.23
OI000789,ORD00261,P1435,1,2277.83,2277.83
OI000790,ORD00262,P1689,1,12910.89,12910.89
OI000791,ORD00262,P0342,1,15191.95,15191.95
OI000792,ORD00262,P0931,1,7484.27,7484.27
OI000793,ORD00262,P1640,1,238.72,238.72
OI000794,ORD00262,P0238,1,4810.68,4810.68
OI000795,ORD00263,P1368,1,5450.46,5450.46
OI000796,ORD00264,P0041,1,4014.54,4014.54
OI000797,ORD00265,P0324,1,10525.9,10525.9
OI000798,ORD00265,P1144,1,7748.19,7748.19
OI000799,ORD00266,P1376,1,1064.41,1064.41
OI000800,ORD00266,P1416,1,1839.44,1839.44
OI000801,ORD00266,P0075,1,15732.19,15732.19
OI000802,ORD00266,P1405,1,4610.89,4610.89
OI000803,ORD00266,P0941,1,830.79,830.79
OI000804,ORD00267,P1876,1,7171.76,7171.76
OI000805,ORD00267,P0775,1,7918.43,7918.43
OI000806,ORD00267,P0960,1,7878.32,7878.32
OI000807,ORD00268,P0390,1,3925.74,3925.74
OI000808,ORD00268,P0449,1,4236.22,4236.22
OI000809,ORD00268,P0015,1,8406.53,8406.53
OI000810,ORD00268,P1467,1,2429.97,2429.97
OI000811,ORD00269,P1474,1,3905.62,3905.62
OI000812,ORD00269,P1829,1,20031.41,20031.41
OI000813,ORD00269,P1975,1,1441.53,1441.53
OI000814,ORD00269,P1338,2,8230.27,16460.54
OI000815,ORD00269,P1715,1,531.05,531.05
OI000816,ORD00270,P0828,1,695.07,695.07
OI000817,ORD00270,P1912,1,10373.9,10373.9
OI000818,ORD00270,P1118,1,6666.01,6666.01
OI000819,ORD00270,P0825,2,4238.03,8476.06
OI000820,ORD00271,P0740,1,1163.37,1163.37
OI000821,ORD00271,P0941,1,876.4,876.4
OI000822,ORD00271,P1768,1,400.16,400.16
OI000823,ORD00271,P0278,1,10753.79,10753.79
OI000824,ORD00272,P1031,1,2985.43,2985.43
OI000825,ORD00272,P0270,1,1008.26,1008.26
OI000826,ORD00273,P1349,3,1729.4,5188.2
OI000827,ORD00273,P0161,1,4473.56,4473.56
OI000828,ORD00273,P1591,1,1954.14,1954.14
OI000829,ORD00274,P0880,1,4230.16,4230.16
OI000830,ORD00274,P1646,1,1450.14,1450.14
OI000831,ORD00274,P0697,1,1452.22,1452.22
OI000832,ORD00275,P1912,1,12467.74,12467.74
OI000833,ORD00275,P0711,2,2859.72,5719.44
OI000834,ORD00275,P0498,1,15733.48,15733.48
OI000835,ORD00275,P1272,1,5863.24,5863.24
OI000836,ORD00275,P0316,1,4613.85,4613.85
OI000837,ORD00276,P0597,1,2224.5,2224.5
OI000838,ORD00276,P0962,1,226.52,226.52
OI000839,ORD00277,P1068,1,4218.44,4218.44
OI000840,ORD00278,P0237,1,17230.86,17230.86
OI000841,ORD00278,P0453,1,4890.62,4890.62
OI000842,ORD00278,P1250,1,781.31,781.31
OI000843,ORD00278,P1212,1,1516.4,1516.4
OI000844,ORD00279,P1446,1,15596.58,15596.58
OI000845,ORD00280,P0254,1,2854.12,2854.12
OI000846,ORD00280,P1423,1,4768.28,4768.28
OI000847,ORD00280,P1101,1,5211.9,5211.9
OI000848,ORD00280,P1051,1,357.47,357.47
OI000849,ORD00281,P1910,1,2665.3,2665.3
OI000850,ORD00281,P0768,1,8496.27,8496.27
OI000851,ORD00281,P0219,1,663.66,663.66
OI000852,ORD00282,P0038,3,1199.05,3597.15
OI000853,ORD00282,P0967,1,6131.59,6131.59
OI000854,ORD00282,P1452,2,18451.02,36902.04
OI000855,ORD00283,P1628,1,2107.93,2107.93
OI000856,ORD00284,P0622,1,620.16,620.16
OI000857,ORD00284,P1095,1,6959.35,6959.35
OI000858,ORD00284,P1669,1,6436.23,6436.23
OI000859,ORD00285,P0792,1,3144.92,3144.92
OI000860,ORD00285,P1032,1,977.59,977.59
OI000861,ORD00286,P1361,2,4414.94,8829.88
OI000862,ORD00286,P0510,1,725.43,725.43
OI000863,ORD00287,P1492,1,3654.26,3654.26
OI000864,ORD00287,P0428,1,4541.33,4541.33
OI000865,ORD00287,P1135,1,2517.62,2517.62
OI000866,ORD00287,P0874,1,3870.86,3870.86
OI000867,ORD00288,P0167,1,5366.2,5366.2
OI000868,ORD00288,P1457,1,2121.6,2121.6
OI000869,ORD00289,P0072,1,365.12,365.12
OI000870,ORD00289,P1622,1,1007.71,1007.71
OI000871,ORD00289,P0577,1,4920.82,4920.82
OI000872,ORD00289,P1683,1,3317.18,3317.18
OI000873,ORD00289,P1137,2,4488.67,8977.34
OI000874,ORD00290,P1683,2,3249.69,6499.38
OI000875,ORD00291,P0059,1,2004.03,2004.03
OI000876,ORD00291,P1515,2,15279.96,30559.92
OI000877,ORD00291,P1910,1,2461.27,2461.27
OI000878,ORD00292,P0220,1,874.76,874.76
OI000879,ORD00292,P0513,1,1369.72,1369.72
OI000880,ORD00292,P1630,1,7657.93,7657.93
OI000881,ORD00292,P1340,1,8156.47,8156.47
OI000882,ORD00292,P1939,1,1981.17,1981.17
OI000883,ORD00293,P1973,1,7115.52,7115.52
OI000884,ORD00293,P1815,1,1979.98,1979.98
OI000885,ORD00293,P1315,1,672.52,672.52
OI000886,ORD00293,P1497,1,1721.65,1721.65
OI000887,ORD00293,P1615,1,843.68,843.68
OI000888,ORD00294,P0076,1,3670.65,3670.65
OI000889,ORD00294,P0846,1,7429.5,7429.5
OI000890,ORD00294,P0946,1,2506.96,2506.96
OI000891,ORD00295,P1754,1,1447.16,1447.16
OI000892,ORD00295,P0888,2,4670.8,9341.6
OI000893,ORD00295,P0217,1,1186.59,1186.59
OI000894,ORD00295,P0864,1,197.61,197.61
OI000895,ORD00296,P1066,1,9014.26,9014.26
OI000896,ORD00296,P1856,1,10363.83,10363.83
OI000897,ORD00296,P1496,2,836.85,1673.7
OI000898,ORD00296,P0653,1,9576.89,9576.89
OI000899,ORD00297,P0335,1,5655.37,5655.37
OI000900,ORD00297,P1365,1,3331.06,3331.06
OI000901,ORD00297,P1231,1,6289.22,6289.22
OI000902,ORD00298,P1503,1,589.64,589.64
OI000903,ORD00299,P1672,1,2785.54,2785.54
OI000904,ORD00299,P0913,1,3708.94,3708.94
OI000905,ORD00299,P0478,2,623.11,1246.22
OI000906,ORD00299,P1609,1,1887.14,1887.14
OI000907,ORD00300,P0699,1,2349.23,2349.23
OI000908,ORD00300,P0625,1,823.39,823.39
OI000909,ORD00301,P0508,1,2085.95,2085.95
OI000910,ORD00301,P0448,3,1770.27,5310.81
OI000911,ORD00301,P0030,1,7028.74,7028.74
OI000912,ORD00302,P0365,1,11828.05,11828.05
OI000913,ORD00302,P0263,1,4536.39,4536.39
OI000914,ORD00302,P1766,2,16919.47,33838.94
OI000915,ORD00303,P1743,1,13594.33,13594.33
OI000916,ORD00303,P0035,2,1016.17,2032.34
OI000917,ORD00304,P1877,1,12581.21,12581.21
OI000918,ORD00304,P0970,1,7653.01,7653.01
OI000919,ORD00304,P1687,1,1637.62,1637.62
OI000920,ORD00304,P0658,1,12376.82,12376.82
OI000921,ORD00304,P1944,1,3690.94,3690.94
OI000922,ORD00305,P1211,1,14814.34,14814.34
OI000923,ORD00305,P0076,2,3537.03,7074.06
OI000924,ORD00305,P1103,1,98.16,98.16
OI000925,ORD00305,P1024,1,14024.75,14024.75
OI000926,ORD00306,P1493,1,286.3,286.3
OI000927,ORD00306,P1540,1,1494.18,1494.18
OI000928,ORD00307,P0374,1,12447.53,12447.53
OI000929,ORD00307,P1755,1,3532.24,3532.24
OI000930,ORD00307,P1257,1,5763.2,5763.2
OI000931,ORD00308,P1927,2,2196.54,4393.08
OI000932,ORD00308,P1986,1,11533.51,11533.51
OI000933,ORD00309,P1652,1,9148.42,9148.42
OI000934,ORD00309,P1240,1,4175.64,4175.64
OI000935,ORD00309,P1263,1,1414.05,1414.05
OI000936,ORD00309,P1360,1,17615.19,17615.19
OI000937,ORD00309,P1588,1,6650.97,6650.97
OI000938,ORD00310,P0779,2,1018.44,2036.88
OI000939,ORD00310,P0691,1,3139.55,3139.55
OI000940,ORD00310,P1211,1,15621.2,15621.2
OI000941,ORD00310,P1045,3,1269.88,3809.64
OI000942,ORD00310,P0270,1,1093.31,1093.31
OI000943,ORD00311,P0159,1,5825.91,5825.91
OI000944,ORD00311,P0961,1,5642.21,5642.21
OI000945,ORD00311,P1391,1,272.05,272.05
OI000946,ORD00312,P1051,2,329.65,659.3
OI000947,ORD00313,P0409,1,2062.47,2062.47
OI000948,ORD00313,P1057,1,788.75,788.75
OI000949,ORD00313,P1473,2,2288.09,4576.18
OI000950,ORD00314,P1620,1,7307.64,7307.64
OI000951,ORD00314,P0919,1,16843.84,16843.84
OI000952,ORD00315,P0611,1,1527.61,1527.61
OI000953,ORD00315,P0573,3,849.2,2547.6
OI000954,ORD00315,P0128,1,839.95,839.95
OI000955,ORD00316,P1850,1,244.79,244.79
OI000956,ORD00316,P0116,2,15497.86,30995.72
OI000957,ORD00316,P1492,1,3469.5,3469.5
OI000958,ORD00317,P0156,1,3180.42,3180.42
OI000959,ORD00317,P1537,1,3461.53,3461.53
OI000960,ORD00318,P1080,1,4858.83,4858.83
OI000961,ORD00318,P1844,1,4443.29,4443.29
OI000962,ORD00318,P1029,1,3170.08,3170.08
OI000963,ORD00318,P1835,3,5186.95,15560.85
OI000964,ORD00319,P0854,1,5142.11,5142.11
OI000965,ORD00319,P1277,1,1092.74,1092.74
OI000966,ORD00319,P0698,1,12750.77,12750.77
OI000967,ORD00319,P0784,1,4512.57,4512.57
OI000968,ORD00319,P0925,1,13998.46,13998.46
OI000969,ORD00320,P1643,2,5825.29,11650.58
OI000970,ORD00320,P1077,1,7702.44,7702.44
OI000971,ORD00321,P1923,1,6223.27,6223.27
OI000972,ORD00321,P1652,1,9750.15,9750.15
OI000973,ORD00321,P1452,1,19050.5,19050.5
OI000974,ORD00321,P1196,1,5417.14,5417.14
OI000975,ORD00322,P1024,1,12886.34,12886.34
OI000976,ORD00322,P1465,2,15278.02,30556.04
OI000977,ORD00323,P0207,1,1384.02,1384.02
OI000978,ORD00323,P0080,1,7280.55,7280.55
OI000979,ORD00323,P1115,1,2569.58,2569.58
OI000980,ORD00324,P1061,2,2623.98,5247.96
OI000981,ORD00325,P1083,1,954.37,954.37
OI000982,ORD00326,P1680,1,19714.79,19714.79
OI000983,ORD00327,P1278,1,9333.54,9333.54
OI000984,ORD00327,P0375,1,7264.61,7264.61
OI000985,ORD00327,P0150,1,4947.15,4947.15
OI000986,ORD00327,P0478,1,637.6,637.6
OI000987,ORD00328,P0198,1,278.45,278.45
OI000988,ORD00328,P1343,1,1597.16,1597.16
OI000989,ORD00329,P1190,1,4091.81,4091.81
OI000990,ORD00330,P1623,1,9943.81,9943.81
OI000991,ORD00330,P0919,1,16411.84,16411.84
OI000992,ORD00331,P1989,1,3360.47,3360.47
OI000993,ORD00331,P0560,1,6596.15,6596.15
OI000994,ORD00331,P1696,1,13895.87,13895.87
OI000995,ORD00332,P1030,1,9010.66,9010.66
OI000996,ORD00333,P0325,1,7335.9,7335.9
OI000997,ORD00334,P1230,2,1958.66,3917.32
OI000998,ORD00335,P0880,1,4441.99,4441.99
OI000999,ORD00335,P0840,1,1690.12,1690.12
OI001000,ORD00336,P1848,2,4175.85,8351.7
OI001001,ORD00336,P1934,1,6594.87,6594.87
OI001002,ORD00336,P0972,1,149.3,149.3
OI001003,ORD00336,P0062,3,10230.84,30692.52
OI001004,ORD00337,P1751,1,2256.8,2256.8
OI001005,ORD00338,P0309,1,1343.24,1343.24
OI001006,ORD00338,P0717,1,5914.16,5914.16
OI001007,ORD00338,P0835,1,8017.9,8017.9
OI001008,ORD00339,P1509,1,15543.89,15543.89
OI001009,ORD00339,P0715,1,4628.84,4628.84
OI001010,ORD00339,P1484,1,12749.93,12749.93
OI001011,ORD00339,P0071,1,8170.7,8170.7
OI001012,ORD00340,P0211,1,13212.7,13212.7
OI001013,ORD00340,P0382,1,1068.62,1068.62
OI001014,ORD00341,P1861,1,4009.1,4009.1
OI001015,ORD00341,P0062,2,10091.85,20183.7
OI001016,ORD00341,P0761,2,11076.4,22152.8
OI001017,ORD00342,P1612,1,5804.7,5804.7
OI001018,ORD00342,P0970,1,6722.61,6722.61
OI001019,ORD00342,P1476,3,4220.72,12662.16
OI001020,ORD00342,P1486,1,2289.66,2289.66
OI001021,ORD00343,P1141,3,751.13,2253.39
OI001022,ORD00344,P0693,1,4064.05,4064.05
OI001023,ORD00344,P0563,3,16787.37,50362.11
OI001024,ORD00345,P1935,1,2295.18,2295.18
OI001025,ORD00345,P1645,1,3601.62,3601.62
OI001026,ORD00345,P0599,1,1056.18,1056.18
OI001027,ORD00346,P0923,1,16223.97,16223.97
OI001028,ORD00346,P0445,1,6833.51,6833.51
OI001029,ORD00346,P0858,1,736.67,736.67
OI001030,ORD00346,P0593,1,3810.71,3810.71
OI001031,ORD00347,P0047,2,12576.55,25153.1
OI001032,ORD00347,P1805,1,2425.85,2425.85
OI001033,ORD00347,P0352,2,4711.06,9422.12
OI001034,ORD00347,P1972,1,2782.58,2782.58
OI001035,ORD00348,P1719,1,3285.01,3285.01
OI001036,ORD00349,P1455,1,167.12,167.12
OI001037,ORD00349,P1182,1,8500.75,8500.75
OI001038,ORD00349,P1627,2,1062.35,2124.7
OI001039,ORD00349,P1033,1,910.89,910.89
OI001040,ORD00350,P0397,1,12603.35,12603.35
OI001041,ORD00350,P1998,2,2774.6,5549.2
OI001042,ORD00350,P0915,1,16096.6,16096.6
OI001043,ORD00351,P1972,1,2455.38,2455.38
OI001044,ORD00352,P0911,1,8338.19,8338.19
