review_id,customer_id,product_id,rating,review_text,review_date,sentiment
R00373,CUST3020,P0165,4,Works as expected.,2025-11-05,Positive
R00374,CUST1370,P0979,5,Very satisfied with the purchase.,2023-11-23,Positive
R00375,CUST4645,P0658,3,Decent product for the price.,2023-05-11,Neutral
R00376,CUST4664,P0113,5,Works as expected.,2025-11-07,Positive
R00377,CUST3216,P1099,4,Good value for money.,2025-07-13,Positive
R00378,CUST0183,P1451,4,Good value for money.,2024-07-28,Positive
R00379,CUST2569,P1081,5,"Excellent product, highly recommended!",2025-11-04,Positive
R00380,CUST4880,P1262,3,Decent product for the price.,2024-09-27,Neutral
R00381,CUST0374,P0675,5,Good value for money.,2023-02-11,Positive
R00382,CUST4891,P0921,4,"Excellent product, highly recommended!",2025-09-28,Positive
R00383,CUST4544,P1425,4,Good value for money.,2025-06-22,Positive
R00384,CUST0732,P1581,5,Good value for money.,2024-04-02,Positive
R00385,CUST2023,P0504,2,Disappointed with the build quality.,2025-06-03,Negative
R00386,CUST2817,P1374,4,Works as expected.,2025-09-15,Positive
R00387,CUST1073,P1140,5,Very satisfied with the purchase.,2022-12-09,Positive
R00388,CUST2656,P1258,5,"Excellent product, highly recommended!",2024-11-16,Positive
R00389,CUST4272,P0655,3,It's fine but could be better.,2024-11-22,Neutral
R00390,CUST2641,P1583,4,Good value for money.,2023-03-18,Positive
R00391,CUST3631,P0131,4,"Excellent product, highly recommended!",2023-09-29,Positive
R00392,CUST1535,P0606,4,"Excellent product, highly recommended!",2025-08-13,Positive
R00393,CUST1837,P0448,5,Quality is great for the price.,2025-09-12,Positive
R00394,CUST0580,P0287,5,Quality is great for the price.,2025-09-14,Positive
R00395,CUST2955,P1452,5,Works as expected.,2025-01-14,Positive
R00396,CUST4422,P0035,3,"Average quality, meets expectations.",2024-05-11,Neutral
R00397,CUST3263,P1146,5,Very satisfied with the purchase.,2022-11-30,Positive
R00398,CUST3550,P1235,5,Very satisfied with the purchase.,2024-11-22,Positive
R00399,CUST4761,P1370,3,"Average quality, meets expectations.",2024-11-13,Neutral
R00400,CUST4996,P1481,3,"Product is okay, nothing special.",2025-06-04,Neutral
R00401,CUST3236,P0002,5,Good value for money.,2025-10-06,Positive
R00402,CUST2075,P1405,5,Quality is great for the price.,2025-08-10,Positive
R00403,CUST4400,P1164,5,"Excellent product, highly recommended!",2023-05-13,Positive
R00404,CUST3845,P0582,3,"Product is okay, nothing special.",2025-06-27,Neutral
R00405,CUST4292,P0319,5,Quality is great for the price.,2021-09-07,Positive
R00406,CUST0496,P0884,4,Works as expected.,2025-01-10,Positive
R00407,CUST2275,P1746,3,It's fine but could be better.,2025-10-23,Neutral
R00408,CUST4691,P0514,4,Good value for money.,2024-02-26,Positive
R00409,CUST1893,P0585,5,Quality is great for the price.,2024-11-13,Positive
R00410,CUST2958,P1010,5,Very satisfied with the purchase.,2025-04-02,Positive
R00411,CUST4732,P1298,4,Works as expected.,2025-01-04,Positive
R00412,CUST4288,P1671,4,Very satisfied with the purchase.,2023-09-13,Positive
R00413,CUST0882,P1607,4,Good value for money.,2025-08-07,Positive
R00414,CUST0086,P1307,4,Good value for money.,2025-09-15,Positive
R00415,CUST0400,P1162,5,Good value for money.,2024-07-24,Positive
R00416,CUST3404,P1973,4,Good value for money.,2025-03-15,Positive
R00417,CUST4961,P1891,5,Good value for money.,2025-11-05,Positive
R00418,CUST0167,P0161,4,Very satisfied with the purchase.,2022-08-06,Positive
R00419,CUST0704,P1799,5,Quality is great for the price.,2024-02-29,Positive
R00420,CUST2167,P1988,4,Very satisfied with the purchase.,2025-09-24,Positive
R00421,CUST0819,P0619,4,Good value for money.,2025-07-06,Positive
R00422,CUST3315,P0279,4,"Excellent product, highly recommended!",2023-03-03,Positive
R00423,CUST0798,P1719,5,Quality is great for the price.,2024-04-09,Positive
R00424,CUST0941,P1985,5,"Excellent product, highly recommended!",2025-11-07,Positive
R00425,CUST4534,P0861,4,Quality is great for the price.,2022-10-24,Positive
R00426,CUST2485,P1285,4,"Excellent product, highly recommended!",2025-11-06,Positive
R00427,CUST0600,P0267,1,Poor customer service experience.,2023-10-10,Negative
R00428,CUST2662,P1011,5,Good value for money.,2025-05-08,Positive
R00429,CUST4464,P0063,4,Very satisfied with the purchase.,2024-09-05,Positive
R00430,CUST0131,P0523,4,Works as expected.,2025-08-17,Positive
R00431,CUST4563,P0969,5,Works as expected.,2024-08-02,Positive
R00432,CUST2209,P1382,4,"Excellent product, highly recommended!",2025-08-26,Positive
R00433,CUST0507,P1902,5,"Excellent product, highly recommended!",2025-07-14,Positive
R00434,CUST3435,P0022,4,Good value for money.,2024-09-26,Positive
R00435,CUST1337,P0109,3,Decent product for the price.,2025-08-03,Neutral
R00436,CUST0638,P0440,4,Very satisfied with the purchase.,2025-11-03,Positive
R00437,CUST3963,P0132,5,Works as expected.,2025-10-28,Positive
R00438,CUST0752,P1984,3,"Product is okay, nothing special.",2024-09-01,Neutral
R00439,CUST4970,P0641,5,Very satisfied with the purchase.,2024-11-20,Positive
R00440,CUST1784,P0240,3,Decent product for the price.,2024-11-24,Neutral
R00441,CUST0121,P1286,4,Works as expected.,2023-06-08,Positive
R00442,CUST1640,P0837,3,"Average quality, meets expectations.",2024-03-24,Neutral
R00443,CUST4410,P0211,5,Good value for money.,2025-07-08,Positive
R00444,CUST2971,P1942,3,"Product is okay, nothing special.",2025-07-15,Neutral
R00445,CUST0759,P0505,3,"Product is okay, nothing special.",2025-09-20,Neutral
R00446,CUST1786,P0309,4,"Excellent product, highly recommended!",2023-12-29,Positive
R00447,CUST1368,P0314,4,Good value for money.,2024-11-05,Positive
R00448,CUST4186,P0941,4,Works as expected.,2022-02-05,Positive
R00449,CUST2114,P0763,5,Very satisfied with the purchase.,2025-08-01,Positive
R00450,CUST3627,P0810,2,Not worth the money.,2024-09-10,Negative
R00451,CUST4811,P0034,5,"Excellent product, highly recommended!",2025-01-12,Positive
R00452,CUST3888,P0510,5,Good value for money.,2025-04-22,Positive
R00453,CUST1826,P0197,2,Disappointed with the build quality.,2023-04-12,Negative
R00454,CUST4686,P1932,3,It's fine but could be better.,2025-11-05,Neutral
R00455,CUST0594,P1583,5,"Excellent product, highly recommended!",2024-01-07,Positive
R00456,CUST3019,P0166,4,Good value for money.,2024-08-27,Positive
R00457,CUST3102,P0591,5,Quality is great for the price.,2025-07-11,Positive
R00458,CUST4492,P0198,3,"Product is okay, nothing special.",2025-11-13,Neutral
R00459,CUST3011,P0504,4,Quality is great for the price.,2025-11-02,Positive
R00460,CUST4711,P1554,5,Works as expected.,2022-07-06,Positive
R00461,CUST1666,P0516,4,Works as expected.,2023-03-26,Positive
R00462,CUST4448,P0413,5,Works as expected.,2025-02-01,Positive
R00463,CUST3670,P1318,3,It's fine but could be better.,2024-03-02,Neutral
R00464,CUST3429,P0213,5,Very satisfied with the purchase.,2024-04-17,Positive
R00465,CUST3048,P0413,2,Not worth the money.,2023-04-17,Negative
R00466,CUST1061,P0570,4,"Excellent product, highly recommended!",2025-05-07,Positive
R00467,CUST4659,P1597,4,Very satisfied with the purchase.,2022-10-09,Positive
R00468,CUST1585,P0684,5,Good value for money.,2025-05-25,Positive
R00469,CUST0854,P1607,3,It's fine but could be better.,2025-11-07,Neutral
R00470,CUST4832,P0443,2,Stopped working after a week.,2025-10-27,Negative
R00471,CUST1363,P1162,2,Disappointed with the build quality.,2025-07-13,Negative
R00472,CUST2815,P0420,1,Disappointed with the build quality.,2022-06-28,Negative
R00473,CUST1759,P0730,4,Very satisfied with the purchase.,2023-06-03,Positive
R00474,CUST1086,P0836,4,Very satisfied with the purchase.,2025-04-01,Positive
R00475,CUST2558,P0017,4,"Excellent product, highly recommended!",2024-05-03,Positive
R00476,CUST1615,P0374,4,Works as expected.,2025-02-02,Positive
R00477,CUST0249,P0959,4,Quality is great for the price.,2025-06-27,Positive
R00478,CUST3994,P0953,5,Good value for money.,2023-12-04,Positive
R00479,CUST0467,P1621,3,Decent product for the price.,2024-07-22,Neutral
R00480,CUST4675,P0135,4,Quality is great for the price.,2021-11-10,Positive
R00481,CUST0089,P1481,5,"Excellent product, highly recommended!",2024-10-25,Positive
R00482,CUST4867,P0851,4,"Excellent product, highly recommended!",2025-05-30,Positive
R00483,CUST2268,P0820,3,It's fine but could be better.,2025-10-23,Neutral
R00484,CUST1918,P1320,5,Very satisfied with the purchase.,2025-11-01,Positive
R00485,CUST0507,P1702,5,Very satisfied with the purchase.,2025-09-10,Positive
R00486,CUST1711,P1298,4,Quality is great for the price.,2023-11-11,Positive
R00487,CUST4110,P1339,5,Good value for money.,2025-07-03,Positive
R00488,CUST0472,P1477,3,"Product is okay, nothing special.",2024-05-31,Neutral
R00489,CUST0628,P0910,4,Good value for money.,2024-07-29,Positive
R00490,CUST3807,P1081,5,"Excellent product, highly recommended!",2021-06-12,Positive
R00491,CUST3521,P0510,5,Works as expected.,2025-02-14,Positive
R00492,CUST3872,P0558,5,Very satisfied with the purchase.,2023-09-05,Positive
R00493,CUST0762,P0150,4,Very satisfied with the purchase.,2022-06-27,Positive
R00494,CUST3614,P1990,5,Quality is great for the price.,2025-05-17,Positive
R00495,CUST3130,P0209,5,"Excellent product, highly recommended!",2025-08-02,Positive
R00496,CUST3386,P0781,5,Works as expected.,2023-10-19,Positive
R00497,CUST0805,P1089,5,Good value for money.,2024-04-04,Positive
R00498,CUST4075,P0282,4,"Excellent product, highly recommended!",2025-07-15,Positive
R00499,CUST4726,P1477,4,Quality is great for the price.,2025-02-18,Positive
R00500,CUST4591,P1336,5,Works as expected.,2025-07-02,Positive
R00501,CUST2902,P0615,5,Very satisfied with the purchase.,2025-02-22,Positive
R00502,CUST0137,P1829,1,Disappointed with the build quality.,2023-10-09,Negative
R00503,CUST3958,P0819,3,"Average quality, meets expectations.",2024-03-25,Neutral
R00504,CUST0415,P0240,5,Quality is great for the price.,2024-12-28,Positive
R00505,CUST4156,P1788,3,"Product is okay, nothing special.",2025-03-27,Neutral
R00506,CUST3710,P1341,5,Quality is great for the price.,2021-02-05,Positive
R00507,CUST3919,P1313,5,"Excellent product, highly recommended!",2022-03-30,Positive
R00508,CUST0906,P1286,5,Quality is great for the price.,2023-11-08,Positive
R00509,CUST0508,P0850,4,Good value for money.,2023-08-12,Positive
R00510,CUST1819,P0438,5,Good value for money.,2022-12-08,Positive
R00511,CUST2582,P0710,3,"Product is okay, nothing special.",2024-02-11,Neutral
R00512,CUST0429,P1352,4,Quality is great for the price.,2021-02-10,Positive
R00513,CUST1190,P1827,5,"Excellent product, highly recommended!",2025-06-01,Positive
R00514,CUST0594,P1590,1,Disappointed with the build quality.,2024-02-08,Negative
R00515,CUST1845,P0691,5,Good value for money.,2025-03-02,Positive
R00516,CUST1542,P1583,2,Not worth the money.,2024-10-29,Negative
R00517,CUST3411,P1661,4,"Excellent product, highly recommended!",2025-04-26,Positive
R00518,CUST2729,P1081,3,It's fine but could be better.,2021-03-12,Neutral
R00519,CUST2975,P1282,5,"Excellent product, highly recommended!",2025-03-02,Positive
R00520,CUST0427,P1142,5,Very satisfied with the purchase.,2023-09-14,Positive
R00521,CUST2558,P1183,5,Works as expected.,2025-11-10,Positive
R00522,CUST4048,P0150,3,"Product is okay, nothing special.",2022-10-14,Neutral
R00523,CUST0728,P1034,4,Works as expected.,2025-08-27,Positive
R00524,CUST0544,P1899,4,Quality is great for the price.,2025-09-23,Positive
R00525,CUST4891,P0178,5,Very satisfied with the purchase.,2024-08-30,Positive
R00526,CUST2664,P0575,4,Good value for money.,2022-05-21,Positive
R00527,CUST4067,P0443,4,"Excellent product, highly recommended!",2025-08-12,Positive
R00528,CUST1896,P0163,3,"Product is okay, nothing special.",2024-10-31,Neutral
R00529,CUST2732,P0934,5,Quality is great for the price.,2023-12-05,Positive
R00530,CUST0811,P1204,4,"Excellent product, highly recommended!",2025-10-08,Positive
R00531,CUST2517,P0832,4,Good value for money.,2025-01-08,Positive
R00532,CUST4747,P0958,5,Good value for money.,2025-03-19,Positive
R00533,CUST0343,P1130,2,Poor customer service experience.,2025-06-02,Negative
R00534,CUST2140,P1793,5,Good value for money.,2024-10-19,Positive
R00535,CUST3656,P1779,4,"Excellent product, highly recommended!",2024-01-20,Positive
R00536,CUST2518,P1535,5,"Excellent product, highly recommended!",2023-09-27,Positive
R00537,CUST0613,P0184,2,Stopped working after a week.,2025-09-08,Negative
R00538,CUST4837,P0666,5,"Excellent product, highly recommended!",2023-06-18,Positive
R00539,CUST0666,P0132,5,Good value for money.,2025-08-24,Positive
R00540,CUST2164,P1696,4,Very satisfied with the purchase.,2023-09-09,Positive
R00541,CUST2538,P1245,5,Very satisfied with the purchase.,2024-07-01,Positive
R00542,CUST4857,P1655,5,Quality is great for the price.,2025-07-08,Positive
R00543,CUST2122,P1064,5,Works as expected.,2025-05-11,Positive
R00544,CUST3758,P1550,1,Poor customer service experience.,2023-12-31,Negative
R00545,CUST2124,P1515,5,Quality is great for the price.,2025-08-27,Positive
R00546,CUST1204,P0700,1,Not worth the money.,2024-03-28,Negative
R00547,CUST1714,P1738,4,Works as expected.,2024-10-23,Positive
R00548,CUST4664,P1133,5,Very satisfied with the purchase.,2025-08-04,Positive
R00549,CUST4341,P0260,4,Quality is great for the price.,2023-11-26,Positive
R00550,CUST2012,P0575,4,Very satisfied with the purchase.,2023-11-15,Positive
R00551,CUST2771,P0914,5,"Excellent product, highly recommended!",2024-05-19,Positive
R00552,CUST1209,P0447,5,Works as expected.,2024-01-23,Positive
R00553,CUST4474,P0241,5,Good value for money.,2024-08-20,Positive
R00554,CUST1803,P1441,3,"Product is okay, nothing special.",2023-09-30,Neutral
R00555,CUST3982,P1934,5,"Excellent product, highly recommended!",2022-12-15,Positive
R00556,CUST1865,P0481,5,Very satisfied with the purchase.,2025-10-01,Positive
R00557,CUST3101,P1200,2,Not worth the money.,2025-02-11,Negative
R00558,CUST3896,P0162,5,Good value for money.,2025-10-05,Positive
R00559,CUST3793,P1522,3,"Product is okay, nothing special.",2024-09-25,Neutral
R00560,CUST2936,P1683,3,Decent product for the price.,2025-09-03,Neutral
R00561,CUST0154,P1402,4,Very satisfied with the purchase.,2025-08-21,Positive
R00562,CUST4786,P0183,4,Works as expected.,2025-01-28,Positive
R00563,CUST2128,P1638,5,Quality is great for the price.,2025-01-08,Positive
R00564,CUST4943,P0562,5,Quality is great for the price.,2025-04-15,Positive
R00565,CUST1724,P0951,3,"Product is okay, nothing special.",2025-06-15,Neutral
R00566,CUST3838,P0377,5,"Excellent product, highly recommended!",2025-09-15,Positive
R00567,CUST2341,P1345,4,Works as expected.,2022-01-18,Positive
R00568,CUST0770,P1034,2,Disappointed with the build quality.,2025-05-17,Negative
R00569,CUST2446,P1626,5,Good value for money.,2025-10-14,Positive
R00570,CUST0460,P0719,4,Good value for money.,2025-01-16,Positive
R00571,CUST4947,P0962,3,"Product is okay, nothing special.",2025-08-07,Neutral
R00572,CUST1720,P0636,4,Quality is great for the price.,2023-04-24,Positive
R00573,CUST3774,P1596,5,"Excellent product, highly recommended!",2025-06-19,Positive
R00574,CUST1640,P0987,4,Quality is great for the price.,2025-04-19,Positive
R00575,CUST1567,P1410,5,"Excellent product, highly recommended!",2025-09-02,Positive
R00576,CUST0712,P0843,3,Decent product for the price.,2023-10-13,Neutral
R00577,CUST3264,P0280,5,Very satisfied with the purchase.,2021-10-25,Positive
R00578,CUST4404,P0881,3,Decent product for the price.,2023-05-01,Neutral
R00579,CUST0632,P1319,2,Stopped working after a week.,2025-05-17,Negative
R00580,CUST3849,P0712,3,It's fine but could be better.,2025-08-14,Neutral
R00581,CUST1468,P0402,4,Good value for money.,2025-08-13,Positive
R00582,CUST0981,P1096,4,Very satisfied with the purchase.,2025-06-28,Positive
R00583,CUST0414,P1129,5,Good value for money.,2025-09-21,Positive
R00584,CUST1824,P0896,5,Quality is great for the price.,2025-10-29,Positive
R00585,CUST4671,P1013,5,Quality is great for the price.,2024-01-01,Positive
R00586,CUST2403,P1296,5,Quality is great for the price.,2024-09-14,Positive
R00587,CUST3897,P0486,4,Works as expected.,2025-10-10,Positive
R00588,CUST1460,P0486,5,Quality is great for the price.,2023-08-01,Positive
R00589,CUST3828,P1664,2,Disappointed with the build quality.,2025-06-23,Negative
R00590,CUST0094,P1108,2,Not worth the money.,2025-10-16,Negative
R00591,CUST0431,P0809,5,Works as expected.,2025-09-02,Positive
R00592,CUST1989,P0607,5,Works as expected.,2023-07-16,Positive
R00593,CUST1353,P1962,5,Quality is great for the price.,2024-10-22,Positive
R00594,CUST0775,P0100,5,Quality is great for the price.,2025-02-06,Positive
R00595,CUST0535,P1795,4,"Excellent product, highly recommended!",2025-01-11,Positive
R00596,CUST0378,P1588,4,Very satisfied with the purchase.,2025-06-06,Positive
R00597,CUST2470,P0353,5,Very satisfied with the purchase.,2025-04-01,Positive
R00598,CUST3780,P0148,5,Works as expected.,2025-08-18,Positive
